"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
578,53,"COL","Colombia",14,"Cundinamarca",578,"Supatá","Municipio","Municipality",NA,NA
579,53,"COL","Colombia",14,"Cundinamarca",579,"Susa","Municipio","Municipality",NA,NA
580,53,"COL","Colombia",14,"Cundinamarca",580,"Sutatausa","Municipio","Municipality",NA,NA
581,53,"COL","Colombia",14,"Cundinamarca",581,"Tabio","Municipio","Municipality",NA,NA
582,53,"COL","Colombia",14,"Cundinamarca",582,"Tausa","Municipio","Municipality",NA,NA
583,53,"COL","Colombia",14,"Cundinamarca",583,"Tena","Municipio","Municipality",NA,NA
584,53,"COL","Colombia",14,"Cundinamarca",584,"Tenjo","Municipio","Municipality",NA,NA
585,53,"COL","Colombia",14,"Cundinamarca",585,"Tibacuy","Municipio","Municipality",NA,NA
586,53,"COL","Colombia",14,"Cundinamarca",586,"Tibirita","Municipio","Municipality",NA,NA
587,53,"COL","Colombia",14,"Cundinamarca",587,"Tocaima","Municipio","Municipality",NA,NA
588,53,"COL","Colombia",14,"Cundinamarca",588,"Tocancipá","Municipio","Municipality",NA,NA
589,53,"COL","Colombia",14,"Cundinamarca",589,"Topaipí","Municipio","Municipality",NA,NA
590,53,"COL","Colombia",14,"Cundinamarca",590,"Ubalá","Municipio","Municipality",NA,NA
591,53,"COL","Colombia",14,"Cundinamarca",591,"Ubaque","Municipio","Municipality",NA,NA
592,53,"COL","Colombia",14,"Cundinamarca",592,"Une","Municipio","Municipality",NA,NA
593,53,"COL","Colombia",14,"Cundinamarca",593,"Utica","Municipio","Municipality",NA,NA
594,53,"COL","Colombia",14,"Cundinamarca",594,"Venecia","Municipio","Municipality",NA,"Ospina Perez"
595,53,"COL","Colombia",14,"Cundinamarca",595,"Vergara","Municipio","Municipality",NA,NA
596,53,"COL","Colombia",14,"Cundinamarca",596,"Vianí","Municipio","Municipality",NA,NA
597,53,"COL","Colombia",14,"Cundinamarca",597,"Villa de San Diego de Ubaté","Municipio","Municipality",NA,"Ubate|Ubaté"
598,53,"COL","Colombia",14,"Cundinamarca",598,"Villagómez","Municipio","Municipality",NA,NA
599,53,"COL","Colombia",14,"Cundinamarca",599,"Villapinzón","Municipio","Municipality",NA,NA
600,53,"COL","Colombia",14,"Cundinamarca",600,"Villeta","Municipio","Municipality",NA,NA
601,53,"COL","Colombia",14,"Cundinamarca",601,"Viotá","Municipio","Municipality",NA,NA
602,53,"COL","Colombia",14,"Cundinamarca",602,"Yacopí","Municipio","Municipality",NA,NA
603,53,"COL","Colombia",14,"Cundinamarca",603,"Zipacón","Municipio","Municipality",NA,NA
604,53,"COL","Colombia",14,"Cundinamarca",604,"Zipaquirá","Municipio","Municipality",NA,NA
605,53,"COL","Colombia",15,"Guainía",605,"Barranco Minas",NA,NA,NA,NA
606,53,"COL","Colombia",15,"Guainía",606,"Cacahual","Corregimiento Departamento","Corregimiento Departamento",NA,NA
607,53,"COL","Colombia",15,"Guainía",607,"La Guadalupe","Corregimiento Departamento","Corregimiento Departamento",NA,NA
608,53,"COL","Colombia",15,"Guainía",608,"Pana Pana","Corregimiento Departamento","Corregimiento Departamento",NA,NA
609,53,"COL","Colombia",15,"Guainía",609,"Puerto Colombia","Municipio","Municipality",NA,NA
610,53,"COL","Colombia",15,"Guainía",610,"Puerto Inírida",NA,NA,NA,"Inirida"
611,53,"COL","Colombia",15,"Guainía",611,"San Felipe","Corregimiento Departamento","Corregimiento Departamento",NA,NA
612,53,"COL","Colombia",16,"Guaviare",612,"Calamar","Municipio","Municipality",NA,NA
613,53,"COL","Colombia",16,"Guaviare",613,"El Retorno","Municipio","Municipality",NA,NA
614,53,"COL","Colombia",16,"Guaviare",614,"Miraflores","Municipio","Municipality",NA,NA
615,53,"COL","Colombia",16,"Guaviare",615,"San José del Guaviare","Municipio","Municipality",NA,"San Jose Del Gua"
616,53,"COL","Colombia",17,"Huila",616,"Acevedo","Municipio","Municipality",NA,NA
617,53,"COL","Colombia",17,"Huila",617,"Agrado","Municipio","Municipality",NA,NA
618,53,"COL","Colombia",17,"Huila",618,"Aipe","Municipio","Municipality",NA,NA
619,53,"COL","Colombia",17,"Huila",619,"Algeciras","Municipio","Municipality",NA,NA
620,53,"COL","Colombia",17,"Huila",620,"Altamira","Municipio","Municipality",NA,NA
621,53,"COL","Colombia",17,"Huila",621,"Baraya","Municipio","Municipality",NA,NA
622,53,"COL","Colombia",17,"Huila",622,"Campoalegre","Municipio","Municipality",NA,NA
623,53,"COL","Colombia",17,"Huila",623,"Colombia","Municipio","Municipality",NA,NA
624,53,"COL","Colombia",17,"Huila",624,"Elías","Municipio","Municipality",NA,NA
625,53,"COL","Colombia",17,"Huila",625,"Garzón","Municipio","Municipality",NA,NA
626,53,"COL","Colombia",17,"Huila",626,"Gigante","Municipio","Municipality",NA,NA
627,53,"COL","Colombia",17,"Huila",627,"Guadalupe","Municipio","Municipality",NA,NA
628,53,"COL","Colombia",17,"Huila",628,"Hobo","Municipio","Municipality",NA,NA
629,53,"COL","Colombia",17,"Huila",629,"Iquira","Municipio","Municipality",NA,NA
630,53,"COL","Colombia",17,"Huila",630,"Isnos","Municipio","Municipality",NA,NA
631,53,"COL","Colombia",17,"Huila",631,"La Argentina","Municipio","Municipality",NA,NA
632,53,"COL","Colombia",17,"Huila",632,"La Plata","Municipio","Municipality",NA,NA
633,53,"COL","Colombia",17,"Huila",633,"Nátaga","Municipio","Municipality",NA,NA
634,53,"COL","Colombia",17,"Huila",634,"Neiva","Municipio","Municipality",NA,NA
635,53,"COL","Colombia",17,"Huila",635,"Oporapa","Municipio","Municipality",NA,NA
636,53,"COL","Colombia",17,"Huila",636,"Paicol","Municipio","Municipality",NA,NA
637,53,"COL","Colombia",17,"Huila",637,"Palermo","Municipio","Municipality",NA,NA
638,53,"COL","Colombia",17,"Huila",638,"Palestina","Municipio","Municipality",NA,NA
639,53,"COL","Colombia",17,"Huila",639,"Pitalito","Municipio","Municipality",NA,NA
640,53,"COL","Colombia",17,"Huila",640,"Pital","Municipio","Municipality",NA,NA
641,53,"COL","Colombia",17,"Huila",641,"Rivera","Municipio","Municipality",NA,NA
642,53,"COL","Colombia",17,"Huila",642,"Saladoblanco","Municipio","Municipality",NA,"Salado Blanco"
643,53,"COL","Colombia",17,"Huila",643,"San Agustín","Municipio","Municipality",NA,NA
644,53,"COL","Colombia",17,"Huila",644,"Santa María","Municipio","Municipality",NA,NA
645,53,"COL","Colombia",17,"Huila",645,"Suaza","Municipio","Municipality",NA,NA
646,53,"COL","Colombia",17,"Huila",646,"Tarquí","Municipio","Municipality",NA,NA
647,53,"COL","Colombia",17,"Huila",647,"Tello","Municipio","Municipality",NA,NA
648,53,"COL","Colombia",17,"Huila",648,"Teruel","Municipio","Municipality",NA,NA
649,53,"COL","Colombia",17,"Huila",649,"Tesalia","Municipio","Municipality",NA,NA
650,53,"COL","Colombia",17,"Huila",650,"Timaná","Municipio","Municipality",NA,NA
651,53,"COL","Colombia",17,"Huila",651,"Villavieja","Municipio","Municipality",NA,"Villa Vieja"
652,53,"COL","Colombia",17,"Huila",652,"Yaguará","Municipio","Municipality",NA,NA
653,53,"COL","Colombia",18,"La Guajira",653,"Barrancas","Municipio","Municipality",NA,NA
654,53,"COL","Colombia",18,"La Guajira",654,"El Molino","Municipio","Municipality",NA,NA
655,53,"COL","Colombia",18,"La Guajira",655,"Fonseca","Municipio","Municipality",NA,NA
656,53,"COL","Colombia",18,"La Guajira",656,"Maicao","Municipio","Municipality",NA,NA
657,53,"COL","Colombia",18,"La Guajira",657,"Manaure","Municipio","Municipality",NA,NA
658,53,"COL","Colombia",18,"La Guajira",658,"Riohacha","Municipio","Municipality",NA,NA
659,53,"COL","Colombia",18,"La Guajira",659,"San Juan del Cesar","Municipio","Municipality",NA,"San Juan Del Ces"
660,53,"COL","Colombia",18,"La Guajira",660,"Uribia","Municipio","Municipality",NA,NA
661,53,"COL","Colombia",18,"La Guajira",661,"Urumita","Municipio","Municipality",NA,NA
662,53,"COL","Colombia",18,"La Guajira",662,"Villanueva","Municipio","Municipality",NA,NA
663,53,"COL","Colombia",19,"Magdalena",663,"Aracataca","Municipio","Municipality",NA,NA
664,53,"COL","Colombia",19,"Magdalena",664,"Ariguaní","Municipio","Municipality",NA,NA
665,53,"COL","Colombia",19,"Magdalena",665,"Cerro de San Antonio","Municipio","Municipality",NA,NA
666,53,"COL","Colombia",19,"Magdalena",666,"Chivolo","Municipio","Municipality",NA,NA
667,53,"COL","Colombia",19,"Magdalena",667,"Ciénaga","Municipio","Municipality",NA,NA
668,53,"COL","Colombia",19,"Magdalena",668,"El Banco","Municipio","Municipality",NA,NA
669,53,"COL","Colombia",19,"Magdalena",669,"El Piñón","Municipio","Municipality",NA,NA
670,53,"COL","Colombia",19,"Magdalena",670,"Fundación","Municipio","Municipality",NA,NA
671,53,"COL","Colombia",19,"Magdalena",671,"Guamal","Municipio","Municipality",NA,NA
672,53,"COL","Colombia",19,"Magdalena",672,"Pedraza","Municipio","Municipality",NA,NA
673,53,"COL","Colombia",19,"Magdalena",673,"Pivijay","Municipio","Municipality",NA,NA
674,53,"COL","Colombia",19,"Magdalena",674,"Plato","Municipio","Municipality",NA,NA
675,53,"COL","Colombia",19,"Magdalena",675,"Pueblo Viejo","Municipio","Municipality",NA,NA
676,53,"COL","Colombia",19,"Magdalena",676,"Remolino","Municipio","Municipality",NA,NA
677,53,"COL","Colombia",19,"Magdalena",677,"Salamina","Municipio","Municipality",NA,NA
678,53,"COL","Colombia",19,"Magdalena",678,"San Sebastián de Buenavista","Municipio","Municipality",NA,NA
679,53,"COL","Colombia",19,"Magdalena",679,"San Zenón","Municipio","Municipality",NA,NA
680,53,"COL","Colombia",19,"Magdalena",680,"Santa Ana","Municipio","Municipality",NA,NA
681,53,"COL","Colombia",19,"Magdalena",681,"Santa Marta (Dist. Esp.)","Municipio","Municipality",NA,"Santa Marta"
682,53,"COL","Colombia",19,"Magdalena",682,"Tenerife","Municipio","Municipality",NA,NA
683,53,"COL","Colombia",20,"Meta",683,"Acacías","Municipio","Municipality",NA,NA
684,53,"COL","Colombia",20,"Meta",684,"Barranca de Upía","Municipio","Municipality",NA,NA
685,53,"COL","Colombia",20,"Meta",685,"Cabuyaro","Municipio","Municipality",NA,NA
686,53,"COL","Colombia",20,"Meta",686,"Castilla la Nueva","Municipio","Municipality",NA,NA
687,53,"COL","Colombia",20,"Meta",687,"Cumaral","Municipio","Municipality",NA,NA
688,53,"COL","Colombia",20,"Meta",688,"El Calvario","Municipio","Municipality",NA,NA
689,53,"COL","Colombia",20,"Meta",689,"El Castillo","Municipio","Municipality",NA,NA
690,53,"COL","Colombia",20,"Meta",690,"El Dorado","Municipio","Municipality",NA,NA
691,53,"COL","Colombia",20,"Meta",691,"Fuente de Oro","Municipio","Municipality",NA,NA
692,53,"COL","Colombia",20,"Meta",692,"Granada","Municipio","Municipality",NA,NA
693,53,"COL","Colombia",20,"Meta",693,"Guamal","Municipio","Municipality",NA,NA
694,53,"COL","Colombia",20,"Meta",694,"La Macarena","Municipio","Municipality",NA,NA
695,53,"COL","Colombia",20,"Meta",695,"La Uribe","Municipio","Municipality",NA,NA
696,53,"COL","Colombia",20,"Meta",696,"Lejanías","Municipio","Municipality",NA,NA
697,53,"COL","Colombia",20,"Meta",697,"Mapiripán","Municipio","Municipality",NA,NA
698,53,"COL","Colombia",20,"Meta",698,"Mesetas","Municipio","Municipality",NA,NA
699,53,"COL","Colombia",20,"Meta",699,"Puerto Concordia","Municipio","Municipality",NA,NA
700,53,"COL","Colombia",20,"Meta",700,"Puerto Gaitán","Municipio","Municipality",NA,NA
701,53,"COL","Colombia",20,"Meta",701,"Puerto López","Municipio","Municipality",NA,NA
702,53,"COL","Colombia",20,"Meta",702,"Puerto Lleras","Municipio","Municipality",NA,NA
703,53,"COL","Colombia",20,"Meta",703,"Puerto Rico","Municipio","Municipality",NA,NA
704,53,"COL","Colombia",20,"Meta",704,"Restrepo","Municipio","Municipality",NA,NA
705,53,"COL","Colombia",20,"Meta",705,"San Carlos de Guaroa","Municipio","Municipality",NA,NA
706,53,"COL","Colombia",20,"Meta",706,"San Juan de Arama","Municipio","Municipality",NA,"San Juan De Aram"
707,53,"COL","Colombia",20,"Meta",707,"San Juanito","Municipio","Municipality",NA,NA
708,53,"COL","Colombia",20,"Meta",708,"San Luis de Cubarral","Municipio","Municipality",NA,"Cubarral"
709,53,"COL","Colombia",20,"Meta",709,"San Martín","Municipio","Municipality",NA,NA
710,53,"COL","Colombia",20,"Meta",710,"Villavicencio","Municipio","Municipality",NA,NA
711,53,"COL","Colombia",20,"Meta",711,"Vista Hermosa","Municipio","Municipality",NA,"Vistahermosa"
712,53,"COL","Colombia",21,"Nariño",712,"Albán","Municipio","Municipality",NA,NA
713,53,"COL","Colombia",21,"Nariño",713,"Aldana","Municipio","Municipality",NA,NA
714,53,"COL","Colombia",21,"Nariño",714,"Ancuyá","Municipio","Municipality",NA,NA
715,53,"COL","Colombia",21,"Nariño",715,"Arboleda","Municipio","Municipality",NA,NA
716,53,"COL","Colombia",21,"Nariño",716,"Barbacoas","Municipio","Municipality",NA,NA
717,53,"COL","Colombia",21,"Nariño",717,"Belén",NA,NA,NA,NA
718,53,"COL","Colombia",21,"Nariño",718,"Buesaco","Municipio","Municipality",NA,NA
719,53,"COL","Colombia",21,"Nariño",719,"Córdoba","Municipio","Municipality",NA,NA
720,53,"COL","Colombia",21,"Nariño",720,"Chachagüí","Municipio","Municipality",NA,NA
721,53,"COL","Colombia",21,"Nariño",721,"Colón","Municipio","Municipality",NA,NA
722,53,"COL","Colombia",21,"Nariño",722,"Consacá","Municipio","Municipality",NA,NA
723,53,"COL","Colombia",21,"Nariño",723,"Contadero","Municipio","Municipality",NA,NA
724,53,"COL","Colombia",21,"Nariño",724,"Cuaspud","Municipio","Municipality",NA,NA
725,53,"COL","Colombia",21,"Nariño",725,"Cumbal","Municipio","Municipality",NA,NA
726,53,"COL","Colombia",21,"Nariño",726,"Cumbitara","Municipio","Municipality",NA,NA
727,53,"COL","Colombia",21,"Nariño",727,"El Charco","Municipio","Municipality",NA,NA
728,53,"COL","Colombia",21,"Nariño",728,"El Rosario","Municipio","Municipality",NA,NA
729,53,"COL","Colombia",21,"Nariño",729,"El Tablón de Gomez","Municipio","Municipality",NA,"El Tablon|El Tablón"
730,53,"COL","Colombia",21,"Nariño",730,"El Tambo","Municipio","Municipality",NA,NA
731,53,"COL","Colombia",21,"Nariño",731,"Francisco Pizarro","Municipio","Municipality",NA,"Francisco Pizarr"
732,53,"COL","Colombia",21,"Nariño",732,"Funes","Municipio","Municipality",NA,NA
733,53,"COL","Colombia",21,"Nariño",733,"Guachucal","Municipio","Municipality",NA,NA
734,53,"COL","Colombia",21,"Nariño",734,"Guaitarilla","Municipio","Municipality",NA,NA
735,53,"COL","Colombia",21,"Nariño",735,"Gualmatán","Municipio","Municipality",NA,NA
736,53,"COL","Colombia",21,"Nariño",736,"Iles","Municipio","Municipality",NA,NA
737,53,"COL","Colombia",21,"Nariño",737,"Imués","Municipio","Municipality",NA,NA
738,53,"COL","Colombia",21,"Nariño",738,"Ipiales","Municipio","Municipality",NA,NA
739,53,"COL","Colombia",21,"Nariño",739,"La Cruz","Municipio","Municipality",NA,NA
740,53,"COL","Colombia",21,"Nariño",740,"La Florida","Municipio","Municipality",NA,NA
741,53,"COL","Colombia",21,"Nariño",741,"La Llanada","Municipio","Municipality",NA,NA
742,53,"COL","Colombia",21,"Nariño",742,"La Tola","Municipio","Municipality",NA,NA
743,53,"COL","Colombia",21,"Nariño",743,"La Unión de Sucre","Municipio","Municipality",NA,"La Union|La Unión"
744,53,"COL","Colombia",21,"Nariño",744,"Leiva","Municipio","Municipality",NA,NA
745,53,"COL","Colombia",21,"Nariño",745,"Linares","Municipio","Municipality",NA,NA
746,53,"COL","Colombia",21,"Nariño",746,"Los Andes","Municipio","Municipality",NA,NA
747,53,"COL","Colombia",21,"Nariño",747,"Magüí","Municipio","Municipality",NA,NA
748,53,"COL","Colombia",21,"Nariño",748,"Mallama","Municipio","Municipality",NA,NA
749,53,"COL","Colombia",21,"Nariño",749,"Mosquera","Municipio","Municipality",NA,NA
750,53,"COL","Colombia",21,"Nariño",750,"Olaya Herrera","Municipio","Municipality",NA,NA
751,53,"COL","Colombia",21,"Nariño",751,"Ospina","Municipio","Municipality",NA,NA
752,53,"COL","Colombia",21,"Nariño",752,"Policarpa","Municipio","Municipality",NA,NA
753,53,"COL","Colombia",21,"Nariño",753,"Potosí","Municipio","Municipality",NA,NA
754,53,"COL","Colombia",21,"Nariño",754,"Providencia","Municipio","Municipality",NA,NA
755,53,"COL","Colombia",21,"Nariño",755,"Puerres","Municipio","Municipality",NA,NA
756,53,"COL","Colombia",21,"Nariño",756,"Pupiales","Municipio","Municipality",NA,NA
757,53,"COL","Colombia",21,"Nariño",757,"Ricaurte","Municipio","Municipality",NA,NA
758,53,"COL","Colombia",21,"Nariño",758,"Roberto Payán","Municipio","Municipality",NA,NA
759,53,"COL","Colombia",21,"Nariño",759,"Samaniego","Municipio","Municipality",NA,NA
760,53,"COL","Colombia",21,"Nariño",760,"San Bernardo","Municipio","Municipality",NA,NA
761,53,"COL","Colombia",21,"Nariño",761,"San Juan de Pasto","Municipio","Municipality",NA,"Pasto"
762,53,"COL","Colombia",21,"Nariño",762,"San Lorenzo","Municipio","Municipality",NA,NA
763,53,"COL","Colombia",21,"Nariño",763,"San Pablo","Municipio","Municipality",NA,NA
764,53,"COL","Colombia",21,"Nariño",764,"San Pedro de Cartago","Municipio","Municipality",NA,NA
765,53,"COL","Colombia",21,"Nariño",765,"Sandoná","Municipio","Municipality",NA,NA
766,53,"COL","Colombia",21,"Nariño",766,"Santa Bárbara","Municipio","Municipality",NA,NA
767,53,"COL","Colombia",21,"Nariño",767,"Santa Cruz","Municipio","Municipality",NA,NA
768,53,"COL","Colombia",21,"Nariño",768,"Sapuyes","Municipio","Municipality",NA,NA
769,53,"COL","Colombia",21,"Nariño",769,"Taminango","Municipio","Municipality",NA,NA
770,53,"COL","Colombia",21,"Nariño",770,"Tangua","Municipio","Municipality",NA,NA
771,53,"COL","Colombia",21,"Nariño",771,"Túquerres","Municipio","Municipality",NA,"Téquerres"
772,53,"COL","Colombia",21,"Nariño",772,"Tumaco","Municipio","Municipality",NA,NA
773,53,"COL","Colombia",21,"Nariño",773,"Yacuanquer","Municipio","Municipality",NA,NA
774,53,"COL","Colombia",22,"Norte de Santander",774,"Abrego","Municipio","Municipality",NA,NA
775,53,"COL","Colombia",22,"Norte de Santander",775,"Arboledas","Municipio","Municipality",NA,NA
776,53,"COL","Colombia",22,"Norte de Santander",776,"Bochalema","Municipio","Municipality",NA,NA
777,53,"COL","Colombia",22,"Norte de Santander",777,"Bucarasica","Municipio","Municipality",NA,NA
778,53,"COL","Colombia",22,"Norte de Santander",778,"Cáchira","Municipio","Municipality",NA,NA
779,53,"COL","Colombia",22,"Norte de Santander",779,"Cácota","Municipio","Municipality",NA,NA
780,53,"COL","Colombia",22,"Norte de Santander",780,"Chinácota","Municipio","Municipality",NA,NA
781,53,"COL","Colombia",22,"Norte de Santander",781,"Chitagá","Municipio","Municipality",NA,NA
782,53,"COL","Colombia",22,"Norte de Santander",782,"Convención","Municipio","Municipality",NA,NA
783,53,"COL","Colombia",22,"Norte de Santander",783,"Cucutilla","Municipio","Municipality",NA,NA
784,53,"COL","Colombia",22,"Norte de Santander",784,"Durania","Municipio","Municipality",NA,NA
785,53,"COL","Colombia",22,"Norte de Santander",785,"El Carmen","Municipio","Municipality",NA,NA
786,53,"COL","Colombia",22,"Norte de Santander",786,"El Tarra","Municipio","Municipality",NA,NA
787,53,"COL","Colombia",22,"Norte de Santander",787,"El Zulia","Municipio","Municipality",NA,NA
788,53,"COL","Colombia",22,"Norte de Santander",788,"Gramalote","Municipio","Municipality",NA,NA
789,53,"COL","Colombia",22,"Norte de Santander",789,"Hacarí","Municipio","Municipality",NA,NA
790,53,"COL","Colombia",22,"Norte de Santander",790,"Herrán","Municipio","Municipality",NA,NA
791,53,"COL","Colombia",22,"Norte de Santander",791,"La Esperanza","Municipio","Municipality",NA,NA
792,53,"COL","Colombia",22,"Norte de Santander",792,"La Playa de Belén","Municipio","Municipality",NA,"La Playa"
793,53,"COL","Colombia",22,"Norte de Santander",793,"Labateca","Municipio","Municipality",NA,NA
794,53,"COL","Colombia",22,"Norte de Santander",794,"Los Patios","Municipio","Municipality",NA,NA
795,53,"COL","Colombia",22,"Norte de Santander",795,"Lourdes","Municipio","Municipality",NA,NA
796,53,"COL","Colombia",22,"Norte de Santander",796,"Mutiscua","Municipio","Municipality",NA,NA
797,53,"COL","Colombia",22,"Norte de Santander",797,"Ocaña","Municipio","Municipality",NA,NA
798,53,"COL","Colombia",22,"Norte de Santander",798,"Pamplona","Municipio","Municipality",NA,NA
799,53,"COL","Colombia",22,"Norte de Santander",799,"Pamplonita","Municipio","Municipality",NA,NA
800,53,"COL","Colombia",22,"Norte de Santander",800,"Puerto Santander","Corregimiento Departamento","Corregimiento Departamento",NA,NA
801,53,"COL","Colombia",22,"Norte de Santander",801,"Ragonvalia","Municipio","Municipality",NA,NA
802,53,"COL","Colombia",22,"Norte de Santander",802,"Salazar de las Palmas","Municipio","Municipality",NA,"Salazar"
803,53,"COL","Colombia",22,"Norte de Santander",803,"San Calixto","Municipio","Municipality",NA,NA
804,53,"COL","Colombia",22,"Norte de Santander",804,"San Cayetano","Municipio","Municipality",NA,NA
805,53,"COL","Colombia",22,"Norte de Santander",805,"San José de Cúcuta","Municipio","Municipality",NA,"Cucuta|Cúcuta|Cécuta"
806,53,"COL","Colombia",22,"Norte de Santander",806,"Santiago","Municipio","Municipality",NA,NA
807,53,"COL","Colombia",22,"Norte de Santander",807,"Santo Domingo de Silos","Municipio","Municipality",NA,"Silos"
808,53,"COL","Colombia",22,"Norte de Santander",808,"Sardinata","Municipio","Municipality",NA,NA
809,53,"COL","Colombia",22,"Norte de Santander",809,"Teorama","Municipio","Municipality",NA,NA
810,53,"COL","Colombia",22,"Norte de Santander",810,"Tibú","Municipio","Municipality",NA,"Tibé"
811,53,"COL","Colombia",22,"Norte de Santander",811,"Toledo","Municipio","Municipality",NA,NA
812,53,"COL","Colombia",22,"Norte de Santander",812,"Villa Caro","Municipio","Municipality",NA,NA
813,53,"COL","Colombia",22,"Norte de Santander",813,"Villa del Rosario","Municipio","Municipality",NA,"Villa Del Rosari"
814,53,"COL","Colombia",23,"Putumayo",814,"Colón","Municipio","Municipality",NA,NA
815,53,"COL","Colombia",23,"Putumayo",815,"Orito","Municipio","Municipality",NA,NA
816,53,"COL","Colombia",23,"Putumayo",816,"Puerto Asís","Municipio","Municipality",NA,NA
817,53,"COL","Colombia",23,"Putumayo",817,"Puerto Caicedo","Municipio","Municipality",NA,NA
818,53,"COL","Colombia",23,"Putumayo",818,"Puerto Guzmán","Municipio","Municipality",NA,NA
819,53,"COL","Colombia",23,"Putumayo",819,"Puerto Leguízamo","Municipio","Municipality",NA,NA
820,53,"COL","Colombia",23,"Putumayo",820,"San Francisco","Municipio","Municipality",NA,NA
821,53,"COL","Colombia",23,"Putumayo",821,"San Miguel de Mocoa","Municipio","Municipality",NA,"Mocoa"
822,53,"COL","Colombia",23,"Putumayo",822,"Santiago","Municipio","Municipality",NA,NA
823,53,"COL","Colombia",23,"Putumayo",823,"Sibundoy","Municipio","Municipality",NA,NA
824,53,"COL","Colombia",23,"Putumayo",824,"Valle del Guamuez","Municipio","Municipality",NA,NA
825,53,"COL","Colombia",23,"Putumayo",825,"Villagarzón","Municipio","Municipality",NA,NA
826,53,"COL","Colombia",24,"Quindío",826,"Armenia","Municipio","Municipality",NA,"Mantequilla"
827,53,"COL","Colombia",24,"Quindío",827,"Buenavista","Municipio","Municipality",NA,NA
828,53,"COL","Colombia",24,"Quindío",828,"Córdoba","Municipio","Municipality",NA,NA
829,53,"COL","Colombia",24,"Quindío",829,"Calarcá","Municipio","Municipality",NA,NA
830,53,"COL","Colombia",24,"Quindío",830,"Circasia","Municipio","Municipality",NA,NA
831,53,"COL","Colombia",24,"Quindío",831,"Filandia","Municipio","Municipality",NA,NA
832,53,"COL","Colombia",24,"Quindío",832,"Génova","Municipio","Municipality",NA,NA
833,53,"COL","Colombia",24,"Quindío",833,"La Tebaida","Municipio","Municipality",NA,NA
834,53,"COL","Colombia",24,"Quindío",834,"Montenegro","Municipio","Municipality",NA,NA
835,53,"COL","Colombia",24,"Quindío",835,"Pijao","Municipio","Municipality",NA,NA
836,53,"COL","Colombia",24,"Quindío",836,"Quimbaya","Municipio","Municipality",NA,NA
837,53,"COL","Colombia",24,"Quindío",837,"Salento","Municipio","Municipality",NA,NA
838,53,"COL","Colombia",25,"Risaralda",838,"Apía","Municipio","Municipality",NA,NA
839,53,"COL","Colombia",25,"Risaralda",839,"Balboa","Municipio","Municipality",NA,NA
840,53,"COL","Colombia",25,"Risaralda",840,"Belén de Umbría","Municipio","Municipality",NA,NA
841,53,"COL","Colombia",25,"Risaralda",841,"Dosquebradas","Municipio","Municipality",NA,"Dos Quebradas"
842,53,"COL","Colombia",25,"Risaralda",842,"Guática","Municipio","Municipality",NA,NA
843,53,"COL","Colombia",25,"Risaralda",843,"La Celia","Municipio","Municipality",NA,NA
844,53,"COL","Colombia",25,"Risaralda",844,"La Virginia","Municipio","Municipality",NA,NA
845,53,"COL","Colombia",25,"Risaralda",845,"Marsella","Municipio","Municipality",NA,NA
846,53,"COL","Colombia",25,"Risaralda",846,"Mistrato","Municipio","Municipality",NA,NA
847,53,"COL","Colombia",25,"Risaralda",847,"Pereira","Municipio","Municipality",NA,NA
848,53,"COL","Colombia",25,"Risaralda",848,"Pueblo Rico","Municipio","Municipality",NA,NA
849,53,"COL","Colombia",25,"Risaralda",849,"Quinchía","Municipio","Municipality",NA,NA
850,53,"COL","Colombia",25,"Risaralda",850,"Santa Rosa de Cabal","Municipio","Municipality",NA,NA
851,53,"COL","Colombia",25,"Risaralda",851,"Santuario","Municipio","Municipality",NA,NA
852,53,"COL","Colombia",26,"San Andrés y Providencia",852,"n.a. (1)",NA,NA,NA,NA
853,53,"COL","Colombia",26,"San Andrés y Providencia",853,"Providencia","Municipio","Municipality",NA,NA
854,53,"COL","Colombia",26,"San Andrés y Providencia",854,"San Andrés","Municipio","Municipality",NA,NA
855,53,"COL","Colombia",27,"Santander",855,"Aguada","Municipio","Municipality",NA,NA
856,53,"COL","Colombia",27,"Santander",856,"Albania","Municipio","Municipality",NA,NA
857,53,"COL","Colombia",27,"Santander",857,"Aratoca","Municipio","Municipality",NA,NA
858,53,"COL","Colombia",27,"Santander",858,"Barbosa","Municipio","Municipality",NA,NA
859,53,"COL","Colombia",27,"Santander",859,"Barichara","Municipio","Municipality",NA,NA
860,53,"COL","Colombia",27,"Santander",860,"Barrancabermeja","Municipio","Municipality",NA,NA
861,53,"COL","Colombia",27,"Santander",861,"Betulia","Municipio","Municipality",NA,NA
862,53,"COL","Colombia",27,"Santander",862,"Bolívar","Municipio","Municipality",NA,NA
863,53,"COL","Colombia",27,"Santander",863,"Bucaramanga","Municipio","Municipality",NA,NA
864,53,"COL","Colombia",27,"Santander",864,"Cabrera","Municipio","Municipality",NA,NA
865,53,"COL","Colombia",27,"Santander",865,"California","Municipio","Municipality",NA,NA
866,53,"COL","Colombia",27,"Santander",866,"Capitanejo","Municipio","Municipality",NA,NA
867,53,"COL","Colombia",27,"Santander",867,"Carcasí","Municipio","Municipality",NA,NA
868,53,"COL","Colombia",27,"Santander",868,"Cepitá","Municipio","Municipality",NA,NA
